2026-03-10 09:55:58 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[Entity(name='Alamein Memorial', type='Work', importance=0.5, isolated_context='The Alamein Memorial is a Commonwealth War Graves Commission war memorial in the El Alamein War Cemetery, El Alamein, Egypt. The memorial commemorates 11,866 Commonwealth forces members who died during World War II. The memorial was designed by Hubert Worthington and unveiled by Viscount Montgomery of Alamein on 24 October 1954.'), Entity(name='El Alamein War Cemetery', type='Place', importance=0.5, isolated_context='The Alamein Memorial is in the El Alamein War Cemetery, El Alamein, Egypt.'), Entity(name='El Alamein', type='Place', importance=0.5, isolated_context='El Alamein, Egypt.'), Entity(name='Egypt', type='Place', importance=0.5, isolated_context='Egypt.'), Entity(name='Commonwealth War Graves Commission', type='Organization', importance=0.5, isolated_context='The Alamein Memorial is a Commonwealth War Graves Commission war memorial...'), Entity(name='World War II', type='Event', importance=0.5, isolated_context='who died during World War II.'), Entity(name='Hubert Worthington', type='Person', importance=0.5, isolated_context='The memorial was designed by Hubert Worthington...'), Entity(name='Viscount Montgomery of Alamein', type='Person', importance=0.5, isolated_context='unveiled by Viscount Montgomery of Alamein on 24 October 1954.')] concepts=[Concept(name='World War II', definition='', isolated_context=''), Concept(name='War Memorial', definition='', isolated_context=''), Concept(name='Commonwealth War Graves Commission', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='El Alamein War Cemetery', target_type='Place', relationship_type='located_in', confidence=0.99, context='The Alamein Memorial is in the El Alamein War Cemetery, El Alamein, Egypt.'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='Commonwealth War Graves Commission', target_type='Organization', relationship_type='part_of', confidence=0.99, context='The Alamein Memorial is a Commonwealth War Graves Commission war memorial...'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='World War II', target_type='Event', relationship_type='occurred_during', confidence=0.99, context='who died during World War II.'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='Hubert Worthington', target_type='Person', relationship_type='designed_by', confidence=0.99, context='The memorial was designed by Hubert Worthington...'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='Viscount Montgomery of Alamein', target_type='Person', relationship_type='unveiled_by', confidence=0.99, context='unveiled by Viscount Montgomery of Alamein on 24 October 1954.')] sentiment='Neutral'
2026-03-10 20:53:15 | IngestionPipeline | INFO | [Community] Assigned 7 nodes to 'East Lempster, New Hampshire Geographic Location'
2026-03-10 20:53:15 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note c302a697-7cfd-43f7-b672-98b56d7f8bcd: 'East Lempster_ New Hampshire'
2026-03-10 20:53:15 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note c302a697-7cfd-43f7-b672-98b56d7f8bcd: 'Personal'
2026-03-10 20:53:15 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 3.7391s
2026-03-10 20:53:15 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-10 20:53:15 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-10 20:58:27 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Entity: sullivan county
2026-03-10 20:58:27 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 5 context(s) for Entity: sullivan county
2026-03-10 20:58:28 | IngestionPipeline | INFO |   Summary updated for Entity: sullivan county (Title: Sullivan County, New Hampshire)
2026-03-10 21:03:32 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 4 context(s) for Concept: geography
2026-03-10 21:03:34 | IngestionPipeline | INFO |   Summary updated for Concept: geography (Title: Hailstorm Areas and Regions)
2026-03-10 21:08:21 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 4 context(s) for Entity: lempster
2026-03-10 21:08:22 | IngestionPipeline | INFO |   Summary updated for Entity: lempster (Title: Lempster, New Hampshire)
2026-03-10 21:08:27 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Concept: community
2026-03-10 21:08:27 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: community
2026-03-10 21:08:28 | IngestionPipeline | INFO |   Summary updated for Concept: community (Title: East Lempster Community)
2026-03-10 21:08:34 | IngestionPipeline | INFO |   [Ingestion] Extracted 6 atomic facts for Entity: new hampshire
2026-03-10 21:08:34 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 9 context(s) for Entity: new hampshire
2026-03-10 21:08:35 | IngestionPipeline | INFO |   Summary updated for Entity: new hampshire (Title: New Hampshire Locations & Politics)
2026-03-10 21:08:41 | IngestionPipeline | INFO |   [Ingestion] Extracted 6 atomic facts for Entity: east lempster
2026-03-10 21:08:41 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 2 context(s) for Entity: east lempster
2026-03-10 21:08:42 | IngestionPipeline | INFO |   Summary updated for Entity: east lempster (Title: East Lempster, New Hampshire)
2026-03-10 21:09:05 | IngestionPipeline | INFO |   [Ingestion] Extracted 12 atomic facts for Entity: united states
2026-03-10 21:09:05 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 67 context(s) for Entity: united states
2026-03-10 21:09:06 | IngestionPipeline | INFO |   Summary updated for Entity: united states (Title: united states)
2026-03-10 21:09:06 | IngestionPipeline | INFO |   [Perf] Summarization took: 951.0095s
2026-03-10 21:09:06 | IngestionPipeline | INFO | [Ingestion] Marked Note c302a697-7cfd-43f7-b672-98b56d7f8bcd as Processed.
2026-03-10 21:09:06 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 973.3792s
2026-03-10 21:09:06 | IngestionPipeline | INFO | [2026-03-10 21:09:06.123458] SUCCESS: Note c302a697-7cfd-43f7-b672-98b56d7f8bcd fully indexed in 973.38s.
2026-03-10 21:09:06 | IngestionPipeline | INFO | [2026-03-10 21:09:06.206117] START: Ingesting Note da657141-6c3b-4a1e-b573-2940621815d7
2026-03-10 21:09:06 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-03-10 21:09:06 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-03-10 21:09:06 | IngestionPipeline | INFO | Multimedia processing took: 0.0001s
2026-03-10 21:09:06 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-03-10 21:09:50 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[Entity(name='Muggsy Bogues', type='Person', importance=0.5, isolated_context='Tyrone Curtis "Muggsy" Bogues (born January 9, 1965) is an American retired basketball player.'), Entity(name='Tyrone Curtis "Muggsy" Bogues', type='Person', importance=0.5, isolated_context='Tyrone Curtis "Muggsy" Bogues (born January 9, 1965) is an American retired basketball player.'), Entity(name='January 9, 1965', type='Date', importance=0.5, isolated_context='Tyrone Curtis "Muggsy" Bogues (born January 9, 1965) is an American retired basketball player.'), Entity(name='National Basketball Association', type='Organization', importance=0.5, isolated_context='The shortest player ever to play in the National Basketball Association, the 5 ft Bogues played point guard for four teams during his 14-season career in the NBA.'), Entity(name='Charlotte Hornets', type='Organization', importance=0.5, isolated_context='He is best known for his ten seasons with the Charlotte Hornets…'), Entity(name='Washington Bullets', type='Organization', importance=0.5, isolated_context='…and also played for the Washington Bullets…'), Entity(name='Golden State Warriors', type='Organization', importance=0.5, isolated_context='…and Golden State Warriors…'), Entity(name='Toronto Raptors', type='Organization', importance=0.5, isolated_context='…and Toronto Raptors.'), Entity(name='Charlotte Sting', type='Organization', importance=0.5, isolated_context='After his NBA career, he served as head coach of the now-defunct WNBA team Charlotte Sting.')] concepts=[Concept(name='Basketball', definition='', isolated_context=''), Concept(name='NBA', definition='', isolated_context=''), Concept(name='WNBA', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[ExtractedRelationship(source_name='Muggsy Bogues', source_type='Person', target_name='National Basketball Association', target_type='Organization', relationship_type='played_for', confidence=0.95, context='The shortest player ever to play in the National Basketball Association, the 5 ft Bogues played point guard for four teams during his 14-season career in the NBA.'), ExtractedRelationship(source_name='Muggsy Bogues', source_type='Person', target_name='Charlotte Hornets', target_type='Organization', relationship_type='played_for', confidence=0.95, context='He is best known for his ten seasons with the Charlotte Hornets…'), ExtractedRelationship(source_name='Muggsy Bogues', source_type='Person', target_name='Washington Bullets', target_type='Organization', relationship_type='played_for', confidence=0.95, context='…and also played for the Washington Bullets…'), ExtractedRelationship(source_name='Muggsy Bogues', source_type='Person', target_name='Golden State Warriors', target_type='Organization', relationship_type='played_for', confidence=0.95, context='…and Golden State Warriors…'), ExtractedRelationship(source_name='Muggsy Bogues', source_type='Person', target_name='Toronto Raptors', target_type='Organization', relationship_type='played_for', confidence=0.95, context='…and Toronto Raptors.'), ExtractedRelationship(source_name='Muggsy Bogues', source_type='Person', target_name='Charlotte Sting', target_type='Organization', relationship_type='served_as_coach', confidence=0.95, context='After his NBA career, he served as head coach of the now-defunct WNBA team Charlotte Sting.')] sentiment='Neutral'
2026-03-10 21:09:50 | IngestionPipeline | INFO | Filtered/Renamed Entities: ['Muggsy Bogues', 'Tyrone Curtis "Muggsy" Bogues', 'January 9, 1965', 'National Basketball Association', 'Charlotte Hornets', 'Washington Bullets', 'Golden State Warriors', 'Toronto Raptors', 'Charlotte Sting']
2026-03-10 21:09:50 | IngestionPipeline | INFO | Filtered/Renamed Concepts: ['Basketball', 'NBA', 'WNBA']
2026-03-10 21:09:50 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[Entity(name='Muggsy Bogues', type='Person', importance=0.5, isolated_context='Tyrone Curtis "Muggsy" Bogues (born January 9, 1965) is an American retired basketball player.'), Entity(name='Tyrone Curtis "Muggsy" Bogues', type='Person', importance=0.5, isolated_context='Tyrone Curtis "Muggsy" Bogues (born January 9, 1965) is an American retired basketball player.'), Entity(name='January 9, 1965', type='Date', importance=0.5, isolated_context='Tyrone Curtis "Muggsy" Bogues (born January 9, 1965) is an American retired basketball player.'), Entity(name='National Basketball Association', type='Organization', importance=0.5, isolated_context='The shortest player ever to play in the National Basketball Association, the 5 ft Bogues played point guard for four teams during his 14-season career in the NBA.'), Entity(name='Charlotte Hornets', type='Organization', importance=0.5, isolated_context='He is best known for his ten seasons with the Charlotte Hornets…'), Entity(name='Washington Bullets', type='Organization', importance=0.5, isolated_context='…and also played for the Washington Bullets…'), Entity(name='Golden State Warriors', type='Organization', importance=0.5, isolated_context='…and Golden State Warriors…'), Entity(name='Toronto Raptors', type='Organization', importance=0.5, isolated_context='…and Toronto Raptors.'), Entity(name='Charlotte Sting', type='Organization', importance=0.5, isolated_context='After his NBA career, he served as head coach of the now-defunct WNBA team Charlotte Sting.')] concepts=[Concept(name='Basketball', definition='', isolated_context=''), Concept(name='NBA', definition='', isolated_context=''), Concept(name='WNBA', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[ExtractedRelationship(source_name='Muggsy Bogues', source_type='Person', target_name='National Basketball Association', target_type='Organization', relationship_type='played_for', confidence=0.95, context='The shortest player ever to play in the National Basketball Association, the 5 ft Bogues played point guard for four teams during his 14-season career in the NBA.'), ExtractedRelationship(source_name='Muggsy Bogues', source_type='Person', target_name='Charlotte Hornets', target_type='Organization', relationship_type='played_for', confidence=0.95, context='He is best known for his ten seasons with the Charlotte Hornets…'), ExtractedRelationship(source_name='Muggsy Bogues', source_type='Person', target_name='Washington Bullets', target_type='Organization', relationship_type='played_for', confidence=0.95, context='…and also played for the Washington Bullets…'), ExtractedRelationship(source_name='Muggsy Bogues', source_type='Person', target_name='Golden State Warriors', target_type='Organization', relationship_type='played_for', confidence=0.95, context='…and Golden State Warriors…'), ExtractedRelationship(source_name='Muggsy Bogues', source_type='Person', target_name='Toronto Raptors', target_type='Organization', relationship_type='played_for', confidence=0.95, context='…and Toronto Raptors.'), ExtractedRelationship(source_name='Muggsy Bogues', source_type='Person', target_name='Charlotte Sting', target_type='Organization', relationship_type='served_as_coach', confidence=0.95, context='After his NBA career, he served as head coach of the now-defunct WNBA team Charlotte Sting.')] sentiment='Neutral'
2026-03-10 21:09:50 | IngestionPipeline | INFO | Extracted: 9 entities, 3 concepts, 0 references.
2026-03-10 21:09:50 | IngestionPipeline | INFO | Domain: Personal
2026-03-10 21:09:50 | IngestionPipeline | INFO | Note complexity upgraded: 12 entities+concepts extracted
2026-03-10 21:09:50 | IngestionPipeline | INFO | Extraction took: 44.4137s
2026-03-10 21:09:50 | IngestionPipeline | INFO | [Agent] Refinement (Reasoning) triggered...
2026-03-10 21:09:54 | IngestionPipeline | INFO |   [Refiner] 🛠️ Patched Extraction: Added 1 new entities.
2026-03-10 21:09:54 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'Muggsy Bogues'
2026-03-10 21:09:59 | IngestionPipeline | INFO | [Ingestion] Creating 6 relationships...
2026-03-10 21:09:59 | IngestionPipeline | INFO | [Relationship] created: (muggsy bogues)-[played_for]->(national basketball association)
2026-03-10 21:09:59 | IngestionPipeline | INFO | [Relationship] created: (muggsy bogues)-[played_for]->(charlotte hornets)
2026-03-10 21:09:59 | IngestionPipeline | INFO | [Relationship] created: (muggsy bogues)-[played_for]->(washington bullets)
2026-03-10 21:09:59 | IngestionPipeline | INFO | [Relationship] created: (muggsy bogues)-[played_for]->(golden state warriors)
2026-03-10 21:09:59 | IngestionPipeline | INFO | [Relationship] created: (muggsy bogues)-[played_for]->(toronto raptors)
2026-03-10 21:09:59 | IngestionPipeline | INFO | [Relationship] created: (muggsy bogues)-[served_as_coach]->(charlotte sting)
2026-03-10 21:10:01 | IngestionPipeline | INFO | [Community] Creating new community 'Muggsy Bogues: NBA Career & Coaching' for 13 nodes
2026-03-10 21:10:01 | IngestionPipeline | INFO | [Community] Assigned 13 nodes to 'Muggsy Bogues: NBA Career & Coaching'
2026-03-10 21:10:01 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note da657141-6c3b-4a1e-b573-2940621815d7: 'Muggsy Bogues'
2026-03-10 21:10:01 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note da657141-6c3b-4a1e-b573-2940621815d7: 'Personal'
2026-03-10 21:10:01 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 7.1438s
2026-03-10 21:10:01 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-10 21:10:01 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-10 21:11:34 | IngestionPipeline | INFO |   [Ingestion] Extracted 6 atomic facts for Entity: national basketball association
2026-03-10 21:11:34 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 4 context(s) for Entity: national basketball association
2026-03-10 21:11:39 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Entity: muggsy bogues
2026-03-10 21:11:39 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 2 context(s) for Entity: muggsy bogues
2026-03-10 21:11:41 | IngestionPipeline | INFO |   Summary updated for Entity: national basketball association (Title: National Basketball Association (NBA))
2026-03-10 21:11:41 | IngestionPipeline | INFO |   Summary updated for Entity: muggsy bogues (Title: Muggsy Bogues Biography)
2026-03-10 21:11:53 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 3 context(s) for Concept: wnba
2026-03-10 21:11:54 | IngestionPipeline | INFO |   Summary updated for Concept: wnba (Title: WNBA Season and Players)
2026-03-10 21:11:55 | IngestionPipeline | INFO |   [Ingestion] Extracted 1 atomic facts for Entity: golden state warriors
2026-03-10 21:11:55 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: golden state warriors
2026-03-10 21:11:56 | IngestionPipeline | INFO |   Summary updated for Entity: golden state warriors (Title: Golden State Warriors)
2026-03-10 21:12:00 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Entity: tyrone curtis "muggsy" bogues
2026-03-10 21:12:00 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: tyrone curtis "muggsy" bogues
2026-03-10 21:12:01 | IngestionPipeline | INFO |   Summary updated for Entity: tyrone curtis "muggsy" bogues (Title: Tyrone Curtis "Muggsy" Bogues)
2026-03-10 21:12:10 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 3 context(s) for Concept: nba
2026-03-10 21:12:11 | IngestionPipeline | INFO |   Summary updated for Concept: nba (Title: Charlotte Hornets NBA Seasons)
2026-03-10 21:12:14 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: january 9, 1965
2026-03-10 21:12:14 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: january 9, 1965
2026-03-10 21:12:15 | IngestionPipeline | INFO |   Summary updated for Entity: january 9, 1965 (Title: Muggsy Bogues Birth Date)
