2026-05-13 03:37:59 | GraphService | INFO | [Graph] Relationship created: (secretary of state for constitutional affairs)-[was_a_position_within]->(british government)
2026-05-15 06:00:03 | GraphService | INFO | [Graph] Relationship created: (a wise old owl)-[is_improvement_of]->(traditional rhyme ("there was an owl lived in an oak, wisky, wasky, weedle."))
2026-05-15 06:00:03 | GraphService | INFO | [Graph] Relationship created: (the oxford dictionary of nursery rhymes, 2nd ed.)-[was_published_in_year]->(1997)
2026-05-15 06:00:03 | GraphService | INFO | [Graph] Relationship created: (roud folk song index)-[assigns_the_number_to]->(7734)
2026-05-15 06:01:08 | GraphService | INFO | [Graph] Relationship created: (what are little boys made of?)-[dates_from]->(early 19th century)
2026-05-15 06:01:08 | GraphService | INFO | [Graph] Relationship created: (what are little boys made of?)-[has_an_of]->(roud folk song index number 821)
2026-05-15 06:03:28 | GraphService | INFO | [Graph] Relationship created: (what are little girls made of?)-[is_episode_seven_of]->(american science fiction television series)
2026-05-15 06:03:28 | GraphService | INFO | [Graph] Relationship created: (what are little girls made of?)-[was_first_broadcast_on]->(october 20, 1966)
2026-05-15 06:03:28 | GraphService | INFO | [Graph] Relationship created: (what are little girls made of?)-[was_repeated_on]->(december 22)
2026-05-15 06:03:29 | GraphService | INFO | [Graph] Relationship created: (what are little girls made of?)-[was_written_by]->(robert bloch)
2026-05-15 06:03:29 | GraphService | INFO | [Graph] Relationship created: (what are little girls made of?)-[was_directed_by]->(james goldstone)
2026-05-15 06:03:29 | GraphService | INFO | [Graph] Relationship created: (what are little girls made of?)-[takes_its_title_from]->(what are little boys made of?)
2026-05-15 06:03:29 | GraphService | INFO | [Graph] Relationship created: (american science fiction television series)-[had_its_first_repeat_broadcast_on]->(nbc)
2026-05-15 06:07:08 | GraphService | INFO | [Graph] Relationship created: (yvonne ridley)-[is_of_nationality]->(british)
2026-05-15 06:07:08 | GraphService | INFO | [Graph] Relationship created: (yvonne ridley)-[chaired]->(national council of the respect party)
2026-05-15 06:07:08 | GraphService | INFO | [Graph] Relationship created: (national council of the respect party)-[is_part]->(respect party)
2026-05-15 06:07:08 | GraphService | INFO | [Graph] Relationship created: (yvonne ridley)-[was_captured_by]->(taliban)
2026-05-15 06:07:08 | GraphService | INFO | [Graph] Relationship created: (yvonne ridley)-[converted_to]->(islam)
2026-05-15 06:07:08 | GraphService | INFO | [Graph] Relationship created: (palestine)-[is_a_vocal_supporter_of]->(yvonne ridley)
2026-05-15 06:07:08 | GraphService | INFO | [Graph] Relationship created: (yvonne ridley)-[is_a_critic_of_the_ideology_of]->(zionism)
2026-05-15 06:07:08 | GraphService | INFO | [Graph] Relationship created: (yvonne ridley)-[is_a_vocal_critic_of]->(western media portrayals)
2026-05-15 06:07:09 | GraphService | INFO | [Graph] Relationship created: (yvonne ridley)-[is_a_vocal_critic_of_foreign_policy_in_the]->(war on terror)
2026-05-15 06:07:09 | GraphService | INFO | [Graph] Relationship created: (rachel cooke)-[called_a_celebrity_in_the_islamic_world_by]->(yvonne ridley)
2026-05-15 06:07:09 | GraphService | INFO | [Graph] Relationship created: (islam online)-[voted_for_recognition_as_most_recognisable_woman_in_the_islamic_world_in_2008]->(yvonne ridley)
2026-05-15 06:09:41 | GraphService | INFO | [Graph] Relationship created: (mobil producing nigeria (mpn))-[is_a_subsidiary_of]->(exxonmobil)
2026-05-15 06:09:41 | GraphService | INFO | [Graph] Relationship created: (exxonmobil fpso)-[was_deployed_at]->(erha field/vessel)
2026-05-15 06:09:41 | GraphService | INFO | [Graph] Relationship created: (exxonmobil fpso)-[partnered_with]->(nigerian national petroleum corporation (nnpc))
2026-05-15 06:14:35 | GraphService | INFO | [Graph] Relationship created: (halliburton company)-[is_one_of_the_worlds_largest]->(oil field service companies)
2026-05-15 06:14:35 | GraphService | INFO | [Graph] Relationship created: (halliburton company)-[owns_hundreds_of]->(subsidiaries)
2026-05-15 06:14:35 | GraphService | INFO | [Graph] Relationship created: (halliburton company)-[owns_hundreds_of]->(affiliates)
2026-05-15 06:14:35 | GraphService | INFO | [Graph] Relationship created: (halliburton company)-[owns_hundreds_of]->(branches)
2026-05-15 06:14:35 | GraphService | INFO | [Graph] Relationship created: (halliburton company)-[owns_hundreds_of]->(brands)
2026-05-15 06:14:35 | GraphService | INFO | [Graph] Relationship created: (halliburton company)-[owns_hundreds_of]->(divisions)
2026-05-15 06:17:31 | GraphService | INFO | [Graph] Relationship created: (prx-07034)-[is_a_selective_type_of]->(5-ht receptor antagonist)
2026-05-15 06:17:31 | GraphService | INFO | [Graph] Relationship created: (prx-07034)-[has_enhancing_properties_for]->(cognition)
2026-05-15 06:17:31 | GraphService | INFO | [Graph] Relationship created: (prx-07034)-[has_enhancing_properties_for]->(memory)
2026-05-15 06:17:31 | GraphService | INFO | [Graph] Relationship created: (prx-07034)-[potently_decreases_in]->(food intake)
2026-05-15 06:17:31 | GraphService | INFO | [Graph] Relationship created: (prx-07034)-[potently_decreases_in]->(body weight)
2026-05-15 06:17:31 | GraphService | INFO | [Graph] Relationship created: (prx-07034)-[shows_effects_on_food_intake_and_body_weight_in]->(rodents)
2026-05-15 06:17:31 | GraphService | INFO | [Graph] Relationship created: (epix pharmaceuticals)-[was_developing]->(prx-07034)
2026-05-15 06:17:31 | GraphService | INFO | [Graph] Relationship created: (prx-07034)-[was_developed_for_treating]->(obesity)
2026-05-15 06:17:31 | GraphService | INFO | [Graph] Relationship created: (prx-07034)-[was_developed_for_treating]->(cognitive impairment)
2026-05-15 06:17:31 | GraphService | INFO | [Graph] Relationship created: (cognitive impairment)-[is_associated_with]->(alzheimer's disease)
2026-05-15 06:17:31 | GraphService | INFO | [Graph] Relationship created: (cognitive impairment)-[is_associated_with]->(schizophrenia)
2026-05-15 06:20:20 | GraphService | INFO | [Graph] Relationship created: (exxon)-[was_the_brand_name_of]->(exxon corporation)
2026-05-15 06:20:20 | GraphService | INFO | [Graph] Relationship created: (standard oil company of new jersey)-[was_known_as_prior_to_1972]->(exxon corporation)
2026-05-15 06:20:20 | GraphService | INFO | [Graph] Relationship created: (exxon corporation)-[merged_with_in_1999]->(mobil)
2026-05-15 06:20:20 | GraphService | INFO | [Graph] Relationship created: (exxonmobil)-[uses_the_brand_for_downstream_operations]->(exxon)
2026-05-15 06:20:20 | GraphService | INFO | [Graph] Relationship created: (standard oil company of new jersey)-[was_one_the_members]->(seven sisters)
2026-05-15 06:20:20 | GraphService | INFO | [Graph] Relationship created: (seven sisters)-[dominated]->(global petroleum industry)
2026-05-15 06:20:20 | GraphService | INFO | [Graph] Relationship created: (exxonmobil)-[concentrates_products_in]->(new jersey)
2026-05-15 06:20:20 | GraphService | INFO | [Graph] Relationship created: (exxonmobil)-[concentrates_products_in]->(pennsylvania)
2026-05-15 06:20:20 | GraphService | INFO | [Graph] Relationship created: (exxonmobil)-[concentrates_products_in]->(texas)
2026-05-15 06:20:20 | GraphService | INFO | [Graph] Relationship created: (exxonmobil)-[concentrates_products_in]->(mid-atlantic and southeastern states)
2026-05-15 06:22:52 | GraphService | INFO | [Graph] Relationship created: (oregon and transcontinental company)-[was_a_holding_in]->(united states)
2026-05-15 06:22:52 | GraphService | INFO | [Graph] Relationship created: (henry villard)-[organized]->(oregon and transcontinental company)
2026-05-15 06:22:52 | GraphService | INFO | [Graph] Relationship created: (oregon and transcontinental company)-[controlled]->(northern pacific railroad)
2026-05-15 06:22:52 | GraphService | INFO | [Graph] Relationship created: (oregon and transcontinental company)-[controlled]->(oregon railway and navigation company)
2026-05-15 06:22:52 | GraphService | INFO | [Graph] Relationship created: (oregon and transcontinental company)-[was_incorporated_in]->(oregon)
2026-05-15 06:22:52 | GraphService | INFO | [Graph] Relationship created: (new jersey)-[passed]->(legislation)
2026-05-15 06:22:52 | GraphService | INFO | [Graph] Relationship created: (oregon and transcontinental company)-[reincorporated_as_a_holding_in]->(new jersey)
2026-05-15 06:22:52 | GraphService | INFO | [Graph] Relationship created: (oregon and transcontinental company)-[became_name_change]->(north american company)
2026-05-15 06:22:52 | GraphService | DEBUG | [Bi-Temporal] 'became_name_change' has no evolution rules — creating 'allowed_it_to_take_advantage_of' as parallel edge (oregon and transcontinental company → north american company)
2026-05-15 06:22:52 | GraphService | INFO | [Graph] Relationship created_parallel: (oregon and transcontinental company)-[allowed_it_to_take_advantage_of]->(north american company)
2026-05-15 06:22:52 | GraphService | INFO | [Graph] Relationship created: (oregon and transcontinental company)-[reincorporated_in]->(1890)
2026-05-15 06:24:37 | GraphService | INFO | [Graph] Relationship created: (corporate synergy)-[refers_to]->(financial benefit)
2026-05-15 06:24:37 | GraphService | INFO | [Graph] Relationship created: (corporate synergy)-[is_expected_to_be_realized_when]->(merger)
2026-05-15 06:24:37 | GraphService | INFO | [Graph] Relationship created: (corporate synergy)-[is_expected_to_be_realized_when]->(acquisition)
2026-05-15 06:24:37 | GraphService | INFO | [Graph] Relationship created: (corporate synergy)-[occurs_when]->(interaction)
2026-05-15 06:24:37 | GraphService | INFO | [Graph] Relationship created: (corporation)-[must_engage_in_congruent_interaction_with]->(corporation)
2026-05-15 06:26:36 | GraphService | INFO | [Graph] Relationship created: (church of scientology)-[founded]->(the religious technology center (rtc))
2026-05-15 06:26:36 | GraphService | INFO | [Graph] Relationship created: (the religious technology center (rtc))-[controls_oversees_use_of]->(scientology trademarks, symbols, and texts)
2026-05-15 06:26:36 | GraphService | INFO | [Graph] Relationship created: (church of spiritual technology)-[owns]->(scientology trademarks, symbols, and texts)
2026-05-15 06:26:36 | GraphService | INFO | [Graph] Relationship created: (church of spiritual technology)-[is_doing_business_as_alias]->(l. ron hubbard library)
2026-05-15 06:26:36 | GraphService | INFO | [Graph] Relationship created: (l. ron hubbard library)-[is_registered_in]->(los angeles county, california)
2026-05-15 06:28:50 | GraphService | INFO | [Graph] Relationship created: (dummy corporation)-[serves_as_a_front_or_cover_for]->(company)
2026-05-15 06:28:50 | GraphService | INFO | [Graph] Relationship created: (dummy corporation)-[can_possess_appearance_of_being_real_via]->(logo)
2026-05-15 06:28:50 | GraphService | INFO | [Graph] Relationship created: (dummy corporation)-[can_possess_appearance_of_being_real_via]->(website)
2026-05-15 06:28:50 | GraphService | INFO | [Graph] Relationship created: (dummy corporation)-[may_employ]->(staff)
2026-05-15 06:28:50 | GraphService | INFO | [Graph] Relationship created: (dummy corporation)-[protects_from_liability]->(individual)
2026-05-15 06:28:50 | GraphService | DEBUG | [Bi-Temporal] 'serves_as_a_front_or_cover_for' has no evolution rules — creating 'protects_from_liability' as parallel edge (dummy corporation → company)
2026-05-15 06:28:50 | GraphService | INFO | [Graph] Relationship created_parallel: (dummy corporation)-[protects_from_liability]->(company)
2026-05-15 06:28:50 | GraphService | INFO | [Graph] Relationship created: (dummy corporation)-[has_the_sole_purpose_of_protecting_against]->(liability)
2026-05-15 06:28:50 | GraphService | INFO | [Graph] Relationship created: (contract)-[is_a_source_of]->(liability)
2026-05-15 06:28:50 | GraphService | INFO | [Graph] Relationship created: (import)-[is_a_source_of]->(liability)
2026-05-15 06:31:46 | GraphService | INFO | [Graph] Relationship created: (safe harbor)-[aired_on]->(the wb television network)
2026-05-15 06:31:46 | GraphService | INFO | [Graph] Relationship created: (safe harbor)-[aired_during]->(september 20, 1999 to november 28, 1999)
2026-05-15 06:31:46 | GraphService | INFO | [Graph] Relationship created: (brenda hampton)-[created_and_executive_produced]->(safe harbor)
2026-05-15 06:31:46 | GraphService | INFO | [Graph] Relationship created: (brenda hampton)-[was_known_for_work_on]->(7th heaven)
2026-05-15 06:31:46 | GraphService | INFO | [Graph] Relationship created: (safe harbor)-[was_paired_with]->(7th heaven)
2026-05-15 06:31:46 | GraphService | INFO | [Graph] Relationship created: (safe harbor)-[was_featured_in]->(monday night lineup)
2026-05-15 06:31:46 | GraphService | INFO | [Graph] Relationship created: (7th heaven)-[was_a_show_on]->(the wb television network)
2026-05-15 06:31:46 | GraphService | INFO | [Graph] Relationship created: (7th heaven)-[was_no_1_during]->(1999-2000 season)
2026-05-15 06:31:46 | GraphService | DEBUG | [Bi-Temporal] 'was_paired_with' has no evolution rules — creating 'was_negatively_impacted_by' as parallel edge (safe harbor → 7th heaven)
2026-05-15 06:31:46 | GraphService | INFO | [Graph] Relationship created_parallel: (safe harbor)-[was_negatively_impacted_by]->(7th heaven)
2026-05-15 06:31:46 | GraphService | INFO | [Graph] Relationship created: (safe harbor)-[moved_to_for_final_episodes]->(sunday nights)
2026-05-15 06:34:27 | GraphService | INFO | [Graph] Relationship created: (the power of three)-[refers_to_a_formed_by_magical_beings]->(bond)
2026-05-15 06:34:27 | GraphService | INFO | [Graph] Relationship created: (bond)-[is_most_commonly_used_to_describe_the_between]->(charmed ones)
2026-05-15 06:34:27 | GraphService | INFO | [Graph] Relationship created: (charmed ones)-[is_associated_with_the_lineage_of]->(warren/halliwell line)
2026-05-15 06:34:27 | GraphService | INFO | [Graph] Relationship created: (charmed ones)-[originally_included]->(prue)
2026-05-15 06:34:27 | GraphService | INFO | [Graph] Relationship created: (charmed ones)-[originally_included]->(piper)
2026-05-15 06:34:27 | GraphService | INFO | [Graph] Relationship created: (charmed ones)-[originally_included]->(phoebe)
2026-05-15 06:34:27 | GraphService | INFO | [Graph] Relationship created: (prue)-[died_during]->(third season finale)
2026-05-15 06:34:27 | GraphService | INFO | [Graph] Relationship created: (paige matthews)-[replaces_takes_her_place_after]->(prue)
2026-05-15 06:34:27 | GraphService | INFO | [Graph] Relationship created: (paige matthews)-[is_incorporated_into_from]->(the power of three)
2026-05-15 06:34:27 | GraphService | INFO | [Graph] Relationship created: (paige matthews)-[begins_role_in]->(season four onwards)
